FedTrimmed_Random_30.0_309
0.588145134978859
0.6589172075741649
0.7111423453211642
0.7609817893008807
0.7825405830224423
0.8107006208048959
0.8292129174714307
0.8421122286012838
0.848313557134489
0.8528978943557048
0.8577363646403426
0.8671733051696072
0.8755946181535549
0.8808078050195475
0.8821734204935383
0.8848644328926879
0.8853560758894629
0.886519750253108
0.8898314173298932
0.892794648429053
0.8902356796275351
0.8928040915262606
0.8929465657717491
0.8932745590669179
0.8935526397100707
0.895673797039792
0.8947183633796846
0.8965352450812587
0.8960557076237902
0.8980409610699455
0.8971265941533341
0.8977604070859989
0.8980235650771212
0.8987096082521852
0.8985993409582187
0.8990091185078793
0.898021926171322
0.8994446372116824
0.8989028832765082
0.9002146191224426
0.9008157630122995
0.8999194829030215
0.8996939996122733
0.90049140848653
0.900655149503574
0.9007315649645333
0.9008712013880219
0.9010830118656644
0.9007171720470503
0.9018262911370865
0.901005904027254
0.9008080006378735
0.8997305970986275
0.9008591119031535
0.9009196134953766
0.9016728533402182
0.9017542651524222
0.9015153612944651
0.901133805809624
0.8964590335902656
0.8994976758291219
0.9016079360826774
0.901389568324168
0.9007515337209556
0.9009610950758418
0.9012170437464786
0.9008562496085817
0.9003795980077604
0.8991098341662278
0.9008272051407014
0.8984212837824623
0.9014378052867321
0.9002955269238959
0.9009607385974558
0.9003395385503341
0.901313479315968
0.9000919101263438
0.9014964718174356
0.9008031775982591
0.9010082388302458
0.9004976985702864
0.9008798282107083
0.899664166039565
0.9008852278595556
0.9009022733949512
0.9005826807524319
0.9004734264583871
0.8995257863746668
0.8971375465922368
0.9000866736728946
0.8999740590552582
0.9012431355563643
0.8983596250240903
0.898788019845232
0.8999553920787273
0.898597435554802
0.8998332502430398
0.9007052497560712
0.8988290649526145
0.9004968112919045
0.8980014610244644
