FedUCBN_UCB_10.0_309
2.2185505270054087
2.1268696239392297
1.9459418557527794
1.9165684674704084
1.8072986310911259
1.789297219212053
1.718492271737984
1.7086902200397365
1.6633757008106245
1.6505057371230114
1.627405247082204
1.612036100986532
1.5873490417001122
1.5763185930947547
1.585077023690703
1.5563184741849947
1.5458081288180034
1.5387096048819988
1.5316207521636644
1.5172634531556304
1.5235676497892612
1.4955868868576245
1.5058528879859816
1.4811900664237034
1.5064141300256602
1.4747553603329775
1.479164138226044
1.4616670012662365
1.4808926817152113
1.450364163168961
1.4709728369936534
1.4410098888852463
1.4624141712626717
1.4358306183105471
1.4516454544043909
1.4350250958705912
1.4386119926513095
1.4233862761009513
1.437997346149213
1.4164529298514554
1.4344826358470126
1.4075335524913486
1.452743573192736
1.4140083132360348
1.4376410268554691
1.4022585195289154
1.4374588154061763
1.4066334651200934
1.4341888831945633
1.4032254412914638
1.4307922511357616
1.4000637916645635
1.4386194640748586
1.3936883366957822
1.4435522133702603
1.3847394462207234
1.4256953281470477
1.3880051863054166
1.4230393143033369
1.394573863696153
1.4302706155367353
1.384513217566665
1.4214874585147355
1.3846555481638945
1.4200115574621097
1.3880028140361609
1.4242438937042288
1.3842382143348104
1.4282699337636342
1.3916955611510822
1.4259383040193936
1.3877131842020287
1.4206291976241237
1.3846916622202137
1.4232327338651751
1.3791748604108756
1.4289749104673986
1.3939277461832726
1.4306541217111284
1.3840599478753606
1.4296693499651192
1.3905175929981666
1.4241012832755575
1.391654678001347
1.4211368720841977
1.3862919280919064
1.4322305120074244
1.3847209907402838
1.426945895257876
1.3844309612942298
1.4262454290238775
1.3838162241345107
1.42693200103449
1.3820679503498503
1.4310454691045469
1.3850779468703642
1.434597947819138
1.3903395910421739
1.4403319651537152
1.389172228773477
1.4323552933732626
