FedKrum_Random_30.0_309
6.734120302462888
6.661403068427831
6.429208434695404
7.173978505000791
13.650537119146618
12.401537085738624
6.421088071794458
6.328585871519187
6.613237343337066
6.250080759082335
13.309349923821829
6.326467123538719
12.876301847695856
13.693844969655059
6.855998097672689
6.698666432960889
13.603331530219387
12.495049089948697
6.306220975040938
6.660297908518383
6.8388947281781345
12.44644350669058
6.770559591611126
7.12256588887215
13.18450107852338
7.251526200311582
13.551456974175736
6.0842201113826135
6.358092142878935
6.330543430789072
7.401483684746895
5.922152182130365
6.0739578172758675
6.836532113336875
13.739463504253791
6.8839554751668475
13.680137318656467
6.394483502608179
6.698436549349135
6.297357129779444
6.30819593921786
6.523539070220067
6.35788495416787
6.696298992124274
13.740786117177745
5.883858804193651
6.530159172771508
14.948618976332584
13.743645422693545
6.05549591610591
7.097929031693444
6.148551527775601
5.911670609785634
13.616166950093435
15.833964064071361
6.048734385293163
6.2790833619423605
5.941978047065947
6.765872097543248
17.572876850557794
14.966199340450983
14.963289909402611
6.225424171947241
13.373743303211288
13.66120794387284
5.7555832651143515
5.895655214629939
5.744345519079436
13.389022607320612
6.271689828724834
6.187982867058083
13.309135044238229
13.842664063911153
6.101556060993093
6.480597408149374
6.002740544232941
6.464091789711794
16.064056120160636
5.9293928900346025
6.444253529784884
6.704236478409713
5.531046708381041
15.87951626806095
6.218218629621517
5.966590991922541
6.444602074182211
6.495074867782547
6.020886766094403
6.118913598558284
6.576077292892125
5.791938878952855
5.969347684236635
15.658528164095976
13.955800575704625
13.378519927729041
13.228037214110229
5.987444932809387
6.203589300950343
13.540746803815136
13.583184340891695
6.028691632943263
