FedAvg_Random_0.0_309
0.017444758265492608
0.031483635155341416
0.0513374314670211
0.06329955142050174
0.0709420169463366
0.07958132580162817
0.09170958631001827
0.10159494932713076
0.11073267984715068
0.12169795647117461
0.12751287589300547
0.13183253032065126
0.13498920086393087
0.1506064130254195
0.15243395912942348
0.16240239242399068
0.16315002492108324
0.1642299385279947
0.17062634989200864
0.18184083734839673
0.18491443761422163
0.18690812427313508
0.1851636484465858
0.19230769230769232
0.19313839508223957
0.19995015783352715
0.20460209337099186
0.20044857949825554
0.21141385612227945
0.22105000830702776
0.22271141385612228
0.2224622030237581
0.22229606246884864
0.23010466854959297
0.22719720883867753
0.23417511214487458
0.2358365176939691
0.23965775045688653
0.2451403887688985
0.24314670210998504
0.2512875893005483
0.2514537298554577
0.2501246054161821
0.2512875893005483
0.25677022761256024
0.2625020767569364
0.2566871573351055
0.2634989200863931
0.2639142714736667
0.2676524339591294
0.26989533145040706
0.2728027911613225
0.274464196710417
0.27679016447914934
0.27894999169297224
0.27986376474497426
0.28351885695298223
0.2821897325137066
0.28385113806280116
0.28410034889516533
0.29224123608572855
0.28949991692972254
0.29249044691809273
0.2902475494268151
0.29606246884864595
0.3011297557733843
0.299385279946835
0.3035387938195714
0.30013291244392754
0.2996344907791992
0.30287423159993354
0.3043694965941186
0.308523010466855
0.3096029240737664
0.3125103837846818
0.3101844160159495
0.3115135404552251
0.3123442432297724
0.31716231932214656
0.3186575843163316
0.3167469679348729
0.31658082737996346
0.3167469679348729
0.31757767070942017
0.3193221465359694
0.32023591958797143
0.32380794151852466
0.32314337929888687
0.326133909287257
0.3274630337265326
0.329789001495265
0.32962286094035553
0.3292075095530819
0.3310350556570859
0.3328626017610899
0.3348562884200033
0.333444093703273
0.33577006147200533
0.33585313174946
0.3362684831367337
0.3356869911945506
0.34050506728692476
0.338594450905466
0.34042199700947
0.3341917262003655
0.33776374813091875
0.33892673201528495
0.3381790995181924
0.34175112144874564
0.3446585811596611
0.3456554244891178
0.3497258680843994
0.35088885196876557
0.3496427978069447
0.35072271141385614
0.35429473334440936
0.351054992523675
0.353796311679681
0.3532148197374979
0.3563714902807775
0.35570692806113974
0.35670377139059645
0.35628842000332284
0.35969430137896663
0.35396245223459044
0.360192723043695
0.3576175444425984
0.36052500415351385
0.3602757933211497
0.3586143877720552
0.36351553414188403
0.3637647449742482
0.36600764246552586
0.3650107991360691
0.3667552749626184
0.36567536135570694
0.36484465858115966
0.36509386941352384
0.3675029074597109
0.3675029074597109
0.3687489616215318
0.368998172453896
0.3711579996677189
0.36941352384116966
0.36883203189898656
0.36966273467353383
0.3724871241069945
0.3697458049509885
0.37007808606080744
0.3675859777371656
0.3764744974248214
0.373567037713906
0.37539458381790997
0.374148529656089
0.37630835686991193
0.3747300215982721
0.3768067785346403
0.37539458381790997
0.3731516863266323
0.37979730852301047
0.380544941020103
0.38104336268483135
0.38478152517029407
0.380544941020103
0.3829539790662901
0.3801295896328294
0.3827047682339259
0.38544608738993186
0.3845323143379299
0.3867752118292075
0.3815417843495597
0.3856952982222961
0.38345240073101844
0.3821232762917428
0.3852799468350224
0.38320318989865426
0.38403389267320154
0.38876889848812096
0.3865260009968433
0.38901810932048514
0.38785512543611894
0.3899318823724871
0.3883535471008473
0.38876889848812096
0.3919255690314006
0.39200863930885527
0.3919255690314006
0.39225785014121944
0.3932546934706762
0.39375311513540456
0.3932546934706762
0.3947499584648613
0.3949160990197707
0.39283934208340254
0.3980727695630503
0.39383618541285925
0.3925070609735837
0.398488120950324
0.3967436451237747
0.39433460707758766
0.3960790829041369
