FedRSVDUCBTE_RSVDUCBTE_30.0_309
0.021099850473500582
0.056986210333942515
0.07625851470343911
0.0905466024256521
0.10508390098022928
0.12045190230935371
0.1278451570028244
0.14994185080578168
0.15542448911779366
0.1723708257185579
0.1714570526665559
0.19172620036550922
0.18640970260840672
0.208506396411364
0.20917095863100182
0.2193886027579332
0.22354211663066956
0.23542116630669546
0.23159993354377803
0.24505731849144377
0.24372819405216814
0.2588469845489284
0.2505399568034557
0.26732015284931054
0.26092374148529657
0.2737996344907792
0.26648945007476327
0.2843495597275295
0.2768732347566041
0.29132746303372653
0.2826050839009802
0.2991360691144708
0.29174281442100014
0.300299052998837
0.2985545771722878
0.2985545771722878
0.30245888021265993
0.30204352882538626
0.3119288918424988
0.31126432962286094
0.31599933543778036
0.3210666223625187
0.3167469679348729
0.32497092540289085
0.3207343412526998
0.3292075095530819
0.321897325137066
0.33552085063964115
0.32779531483635155
0.33577006147200533
0.3324472503738162
0.33801295896328293
0.3396743645123775
0.3410865592291078
0.3391759428476491
0.34357866755274963
0.34075427811928893
0.34432630004984216
0.34374480810765906
0.3472337597607576
0.3459877055989367
0.3526333277953148
0.3432463864429307
0.35296560890513373
0.3534640305698621
0.35512543611895664
0.3584482472171457
0.353796311679681
0.358365176939691
0.351968765575677
0.3587805283269646
0.3536301711247716
0.3497258680843994
0.3586143877720552
0.35853131749460043
0.3596112311015119
0.3596112311015119
0.3630171124771557
0.35628842000332284
0.3625186908124273
0.36384781525170296
0.3641800963615218
0.36409702608406713
0.36110649609569695
0.3630171124771557
0.36509386941352384
0.36667220468516365
0.36467851802625023
0.365343080245888
0.3621864097026084
0.356537630835687
0.35529157667386607
0.35512543611895664
0.355623857783685
0.35396245223459044
0.3533809602924074
0.36210333942515366
0.36102342581824226
0.3659245721880711
0.3719887024422662
0.36326632330951986
